Provincia,Punto Digital,Actividad,Eje,Categoría,Subcategoría,Menores de 12,De 12 a 20,De 21 a 65,Mayores de 65,Asistentes totales por ejes,% por Ejes,fecha
BUENOS AIRES,Pigüé,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
BUENOS AIRES,Pigüé,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
BUENOS AIRES,Urdampilleta,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
BUENOS AIRES,Azul,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
BUENOS AIRES,Morón II (Castelar),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
BUENOS AIRES,Ezeiza,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
BUENOS AIRES,Mar del Plata II (Inareps),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
BUENOS AIRES,Mar del Plata II (Inareps),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CHUBUT,Esquel,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
CHUBUT,Esquel,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CHUBUT,Río Mayo,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
CHUBUT,Gaiman,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
CHUBUT,Gaiman,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CHUBUT,Gaiman,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
CHUBUT,Gaiman,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
CHACO,Castelli (Chaco),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
CHACO,Corzuela,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
CHACO,Corzuela,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CHACO,General San Martín (Chaco),Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
CHACO,Quitilipi,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
CHACO,Quitilipi,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CHACO,Quitilipi,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
CORDOBA,Las Acequias,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
CORDOBA,Monte Maíz,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
CORDOBA,Villa Ascasubi,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
ENTRE RIOS,San José de Feliciano,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
ENTRE RIOS,San José de Feliciano,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
ENTRE RIOS,Villaguay,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
ENTRE RIOS,Villaguay,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
ENTRE RIOS,Concepción del Uruguay,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
ENTRE RIOS,La Paz (Entre Ríos),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
ENTRE RIOS,Nogoyá,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
ENTRE RIOS,Nogoyá,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
ENTRE RIOS,Concordia I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
ENTRE RIOS,Concordia I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
FORMOSA,Clorinda,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
JUJUY,Rodeito,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
LA RIOJA,Aminga,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
MISIONES,Puerto Piray,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
MISIONES,San Vicente (Misiones),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
MISIONES,San Vicente (Misiones),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
RIO NEGRO,General Roca,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
SANTA FE,Ceres,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Ceres,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,Comuna Emilia,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Comuna Emilia,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,El Trébol,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Gálvez,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Gálvez,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,Granadero Baigorria I,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Llambi Campbell,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Llambi Campbell,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Puerto General San Martín,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Puerto General San Martín,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Roldán,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
SANTA FE,Sauce Viejo,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,Sauce Viejo,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Tostado,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Rosario III (Asociación Nazareth),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Villa Gobernador Gálvez,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Ciudad de Santa Fe I (CAJ),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SAN JUAN,Chimbas,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SALTA,Ciudad de Salta IV (CIC Constitución),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SALTA,Ciudad de Salta IV (CIC Constitución),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SALTA,Ciudad de Salta IV (CIC Constitución),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA CRUZ,Puerto San Julián,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA CRUZ,Las Heras (Santa Cruz),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA CRUZ,Las Heras (Santa Cruz),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA CRUZ,Las Heras (Santa Cruz),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
TUCUMAN,Famaillá,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
TUCUMAN,Famaillá,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
TUCUMAN,Yerba Buena,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
TUCUMAN,Yerba Buena,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
NEUQUEN,Neuquén,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
CORDOBA,Los Cocos,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
JUJUY,San Salvador de Jujuy IV (Faro del Saber),Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTIAGO DEL ESTERO,Río Hondo I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTIAGO DEL ESTERO,Río Hondo I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
BUENOS AIRES,Pinamar I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
BUENOS AIRES,Pinamar I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SAN JUAN,9 de Julio (San Juan),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SAN JUAN,Calingasta,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SAN JUAN,Calingasta,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
BUENOS AIRES,San Isidro,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
MENDOZA,"San Carlos I (Chilecito, Mendoza)",Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
MENDOZA,Guaymallén,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
MENDOZA,Guaymallén,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
BUENOS AIRES,La Matanza IV (La Juanita),Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
SALTA,El Carril,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SALTA,El Carril,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
RIO NEGRO,General Fernández Oro,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Comuna Luis Palacios,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
BUENOS AIRES,Puan I,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,San Agustín,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,San Agustín,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,San Agustín,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
TIERRA DEL FUEGO,Tolhuin,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
TIERRA DEL FUEGO,Tolhuin,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
TIERRA DEL FUEGO,Tolhuin,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
BUENOS AIRES,Baradero,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
BUENOS AIRES,Baradero,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,Reconquista,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,Reconquista,Capacitación en uso de Redes Sociales para coordinadores/as de Puntos Digitales,Videoconferencias,Otra videoconferencia,--,10,16,132,7,165,0.05 %,2021-05-01
SANTA FE,Reconquista,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
SANTA FE,Lanteri,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Lanteri,Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Tercer encuentro,Videoconferencias,Otra videoconferencia,--,12,99,423,76,610,0.17 %,2021-05-01
SANTA FE,San Carlos Centro (Santa Fe),Aproximaciones a la pandemia desde la filosofía y el psicoanálisis: Segundo encuentro,Videoconferencias,Otra videoconferencia,--,62,163,461,118,804,0.22 %,2021-05-01
SANTA FE,Centeno,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
SANTA FE,Murphy,Capacitación Coordinadorxs Usuarixs Validadores de Identidad en Mi Argentina -MAYO- 20/5 - 11hs,Videoconferencias,Derechos Ciudadanos,--,0,5,60,0,65,0.02 %,2021-05-01
